104213736	9.19367e-08	
13121285	8.50672e-08	
1.98599e+06	8.49027e-08	
287064	8.47345e-08	
28704.9	8.77884e-08	
11427.0	9.10814e-08	
6577.43	7.53654e-08	
3963.30	7.53263e-08	
2279.33	1.09831e-07	
1310.26	2.16630e-07	
788.148	6.72296e-07	
163.647	3.96559e-05	
44.9066	0.000444098	
13.5164	0.00396531	
5.88351	0.0252127	
2.80907	0.127817	
0.927230	1.01911	
